timestamp,pathloss_db,retry_rate_raw,retry_rate_rolling_mean
1764674102.6888177,121.55030232683723,19.90503161564746,19.90503161564746
1764674102.701321,123.47228773758691,,
1764674102.713824,115.69646780328978,,
1764674102.7263272,126.03448071051864,,
1764674102.73883,122.068737128097,,
1764674102.7513332,117.3177899507124,,
1764674102.7638364,114.51085443356294,,
1764674102.7763395,120.3250941435992,,
1764674102.7888427,118.20485536020166,,
1764674102.7890522,,19.249792656466713,19.577412136057085
1764674102.8013458,119.93871256197122,,
1764674102.8138487,128.99786462962297,,
1764674102.826352,122.06008471538833,,
1764674102.838855,123.09833481155758,,
1764674102.8513582,123.55674049504762,,
1764674102.8638613,122.68572949296595,,
1764674102.8763645,121.01776956266247,,
1764674102.8888676,124.27477903006938,,
1764674102.889287,,37.108516882093596,25.421113718069254
1764674102.9013705,121.99520360677853,,
1764674102.9138737,121.36519734095523,,
1764674102.9263768,126.81112028103779,,
1764674102.93888,121.03325124520195,,
1764674102.951383,121.18605987940907,,
1764674102.9638863,122.14826027592711,,
1764674102.9763892,122.2560952775354,,
1764674102.9888923,121.1101910475027,,
1764674102.9895215,,3.273703443411062,19.884261149404708
1764674103.0013955,122.09473623842997,,
1764674103.0138986,124.11918892607785,,
1764674103.0264018,120.22945815948955,,
1764674103.038905,116.21996644837759,,
1764674103.051408,119.53158852614743,,
1764674103.063911,116.37141316952994,,
1764674103.076414,121.88270956795989,,
1764674103.0889173,121.32166838653374,,
1764674103.0897563,,6.738382952243337,17.25508550997243
1764674103.1014204,122.79827919354058,,
1764674103.1139235,115.16583749203622,,
1764674103.1264267,114.51151709262584,,
1764674103.1389296,123.68888951556113,,
1764674103.1514328,113.83517197469146,,
1764674103.163936,118.95193767282296,,
1764674103.176439,117.6033931450876,,
1764674103.1889422,113.18466992669742,,
1764674103.1899908,,0.0,14.379237924977026
1764674103.2014453,113.03995354273738,,
1764674103.2139485,118.51711871158054,,
1764674103.2264514,115.10924923437602,,
1764674103.2389545,122.8870991550018,,
1764674103.2514577,124.51385266235901,,
1764674103.2639608,122.4769223069184,,
1764674103.276464,123.10961235954349,,
1764674103.2889671,121.69157825354816,,
1764674103.2902255,,48.09975396769537,19.19645450250822
1764674103.30147,119.31121590417742,,
1764674103.3139732,118.41671308004094,,
1764674103.3264763,120.94356760359928,,
1764674103.3389795,117.41616998963245,,
1764674103.3514826,119.45888606716659,,
1764674103.3639858,122.11304198535089,,
1764674103.376489,122.84364276152488,,
1764674103.3889918,119.21437063808558,,
1764674103.39046,,56.5746467395696,23.868728532140892
1764674103.401495,121.27527063286838,,
1764674103.4139981,119.65158477500553,,
1764674103.4265013,120.52957711870545,,
1764674103.4390044,119.16590123169523,,
1764674103.4515076,121.45033543137833,,
1764674103.4640105,119.68859454005673,,
1764674103.4765136,117.97039583131951,,
1764674103.4890168,117.68010420457802,,
1764674103.4906945,,39.4782151130962,25.603115930024817
1764674103.50152,118.92888673471259,,
1764674103.514023,120.59192461598623,,
1764674103.5265262,117.97080198022925,,
1764674103.5390294,119.95545230119127,,
1764674103.5515323,118.59963913755352,,
1764674103.5640354,120.9292355350216,,
1764674103.5765386,123.32895740483403,,
1764674103.5890417,118.60084698041634,,
1764674103.5909293,,9.006444314406195,23.94344876846295
1764674103.6015449,125.60592276472373,,
1764674103.614048,113.71359696045155,,
1764674103.626551,124.23384050294884,,
1764674103.639054,120.07487418912405,,
1764674103.6515572,120.00105214966094,,
1764674103.6640604,119.87722266945553,,
1764674103.6765635,121.80952499862131,,
1764674103.6890666,115.96864137792652,,
1764674103.6911638,,4.252887909661858,22.153397781299216
1764674103.7015698,118.4710555270247,,
1764674103.7140727,123.65266563688073,,
1764674103.7265759,119.72837373019941,,
1764674103.739079,121.0052007268555,,
1764674103.7515821,122.56597453138933,,
1764674103.7640853,119.39560125815247,,
1764674103.7765884,127.15876569516954,,
1764674103.7890913,120.5086451372991,,
1764674103.7913985,,21.23625135953807,22.076968912819122
1764674103.8015945,119.74058301986994,,
1764674103.8140976,118.43889106155733,,
1764674103.8266008,121.64436664436286,,
1764674103.839104,115.8344019430691,,
1764674103.851607,120.74456014228423,,
1764674103.8641102,119.1831731775239,,
1764674103.8766131,123.47653187153672,,
1764674103.8891163,117.66489273086006,,
1764674103.891633,,24.160850023111145,22.237267459764663
1764674103.9016194,123.48346144822867,,
1764674103.9141226,118.90696608498956,,
1764674103.9266257,124.14377389140188,,
1764674103.9391289,115.78179527702868,,
1764674103.9516318,118.45656988475385,,
1764674103.964135,123.80577485020324,,
1764674103.976638,119.97949991815094,,
1764674103.9891412,119.79790804266851,,
1764674103.9918678,,0.0,20.648891212638613
1764674104.0016444,117.56887730690933,,
1764674104.0141475,119.68155415470918,,
1764674104.0266507,115.00487019461958,,
1764674104.0391536,115.41678441079873,,
1764674104.0516567,111.80820632622721,,
1764674104.0641599,122.33708785963809,,
1764674104.076663,122.98400550507137,,
1764674104.0891662,117.61835150661237,,
1764674104.0921023,,0.0,19.272298465129374
1764674104.1016693,115.87786725974317,,
1764674104.1141722,118.14826814968448,,
1764674104.1266754,119.97632679128144,,
1764674104.1391785,119.64341991249348,,
1764674104.1516817,118.96680300706743,,
1764674104.1641848,122.30125596216865,,
1764674104.176688,114.49785310333633,,
1764674104.189191,121.00821821168066,,
1764674104.192337,,50.990733795898265,21.344678610479427
1764674104.201694,120.02463052834801,,
1764674104.2141972,117.9588101240631,,
1764674104.2267003,122.79056106446225,,
1764674104.2392035,116.67669703461009,,
1764674104.2517066,119.60288593775226,,
1764674104.2642097,113.63068691283493,,
1764674104.2767127,112.69406893397894,,
1764674104.2892158,121.18310583541664,,
1764674104.2925715,,31.998799354820523,22.19461239036968
1764674104.301719,118.0026996487806,,
1764674104.314222,116.41928581145852,,
1764674104.3267252,118.9348598029332,,
1764674104.3392284,119.03781570535101,,
1764674104.3517315,117.5171364925878,,
1764674104.3642344,115.49348860703806,,
1764674104.3767376,114.37147378849289,,
1764674104.3892407,114.69798775833912,,
1764674104.392806,,15.811880075939529,20.774836603292744
1764674104.401744,117.23483187939235,,
1764674104.414247,116.06673459547063,,
1764674104.4267502,118.46474806777107,,
1764674104.439253,115.40439609135815,,
1764674104.4517562,115.93497036597309,,
1764674104.4642594,118.72120832015369,,
1764674104.4767625,114.63888851324985,,
1764674104.4892657,115.22026512079266,,
1764674104.4930408,,32.722419547855225,22.738084343589023
1764674104.5017688,113.70208589155777,,
1764674104.514272,115.7680171541342,,
1764674104.526775,115.53826990872528,,
1764674104.539278,115.26907876671558,,
1764674104.5517812,115.93648794738779,,
1764674104.5642843,118.02846857413641,,
1764674104.5767875,116.41930999156432,,
1764674104.5892906,114.32115982867806,,
1764674104.5932753,,22.813926092295134,23.809787219592472
1764674104.6017935,115.70184586955806,,
1764674104.6142967,119.54484993208956,,
1764674104.6267998,111.7465770506355,,
1764674104.639303,114.25753768204078,,
1764674104.651806,113.66173104979026,,
1764674104.6643093,112.17069787782768,,
1764674104.6768124,107.40344521632294,,
1764674104.6893153,114.78232256256729,,
1764674104.69351,,0.0,23.809787219592472
1764674104.7018185,117.89139839780842,,
1764674104.7143216,119.58809096999117,,
1764674104.7268248,117.92479009966875,,
1764674104.739328,123.3701711426462,,
1764674104.751831,118.63639658684997,,
1764674104.764334,111.75679642962973,,
1764674104.776837,117.95465195687848,,
1764674104.7893403,119.44494987489821,,
1764674104.7937446,,12.894689607639766,21.462782928922103
1764674104.8018434,121.52413438002966,,
1764674104.8143466,112.20171735125669,,
1764674104.8268497,118.47610687228928,,
1764674104.8393528,114.47777411907869,,
1764674104.8518558,120.64897794882182,,
1764674104.864359,119.98706814170797,,
1764674104.876862,119.24470647615608,,
1764674104.8893652,116.52949615137817,,
1764674104.8939793,,0.0,17.691139812950794
1764674104.9018683,117.16278394962126,,
1764674104.9143715,124.8808545405342,,
1764674104.9268744,123.51420070395304,,
1764674104.9393775,118.55914587233025,,
1764674104.9518807,119.34527526852676,,
1764674104.9643838,118.43842592971343,,
1764674104.976887,122.39162165786253,,
1764674104.9893901,120.92664715094811,,
1764674104.9942138,,0.0,15.059258805411046
1764674105.0018933,118.91262602937584,,
1764674105.0143962,115.69115233310606,,
1764674105.0268993,118.27440802446306,,
1764674105.0394025,116.71708836017794,,
1764674105.0519056,121.9462940587408,,
1764674105.0644088,127.64142407785585,,
1764674105.076912,117.04795923495776,,
1764674105.0894148,120.95592615571586,,
1764674105.0944483,,21.086404908781603,15.864589511702741
1764674105.101918,123.57323392092401,,
1764674105.1144211,122.63424568104035,,
1764674105.1269243,122.78590666816321,,
1764674105.1394274,112.48300566596008,,
